user_id,customer_age,gender,married,has_children,home_city,home_country,home_airport,num_trips,num_sessions,user_start_date,user_end_date,active_presence_days,total_page_clicks,mean_clicks_per_session,average_session_time,cancelled_session_count,completed_flight_orders,completed_hotel_orders,aggregate_flight_spend,aggregate_hotel_spend,overall_transaction_value,avg_flight_price,avg_hotel_price,trip_revenue_avg,promo_booking_ratio,mean_savings_value,savings_per_kilometer,mean_seat_count,mean_room_quantity,avg_nights_booked,avg_flight_distance,avg_trip_timespan,booking_lead_interval,session_frequency,user_activity_lifespan,last_seen_date,conversion_ratio,total_flight_distance,total_checked_bags,checked_bag_usage_ratio,flight_hotel_mix_ratio,age_group,avg_total_sales,customer_value_per_trip,customer_value_per_session,avg_cust_lifespan,hotel_discount_proportion,flight_discount_proportion,avg_flight_discount_charges,avg_hotel_discount_charges,total_discount_proportion,avg_dollar_saved,avg_dollar_saved_per_km,booking_count,booking_rate,active_days,avg_page_clicks,avg_bags,cancellation_rate,num_flight_booked,num_hotel_booked,avg_num_seats,total_checked_bags,travel_lead_time,avg_cancel_lead_time,total_dist_flown,avg_dist_flown_incl,avg_hotel_stay,avg_hotel_rooms,avg_trip_duration,avg_session_duration,num_flights_discount_applied,num_hotel_discount_applied,num_flights_discount_offered,num_hotel_discount_offered,total_hotel_discount_charges,total_flight_discount_charges,discounted_booking_rate,avg_dist_flown,flight_to_hotel_booking_ratio,checked_bags_ratio,lifetime_customer_value,scaled_ads
538319,39.0,F,0,0,los angeles,usa,LAX,3,8,2023-01-18,2023-07-16,8,184,23.0,171.375,0,3,3,2811.45,2719.0,5530.45,351.43125,339.875,937.15,0.125,132.996,0.005949678752379191,1.3333333333333333,1.3333333333333333,3.3333333333333335,3907.549908870267,3.6666666666666665,6.0,8,179,2023-07-16,0.375,11722.649726610798,3,1.0,1.0,Middle Aged,5530.45,1843.4833333333333,691.30625,0.9944444444444445,0.125,0.125,0.1,0.05,0.25,8.71825,0.005949678752379191,3,0.375,178.0,23.0,1.0,0.0,3,3,1.3333333333333333,3,6.0,,11722.6497266108,1465.33121582635,3.3333333333333335,1.3333333333333333,3.0,0 days 00:02:51.375000,1,1,0,0,63.25,69.746,0.6666666666666666,3907.549908870267,1.0,1,1833.2417592592592,0.04634291559045516
538321,29.0,F,0,1,san antonio,usa,SKF,2,8,2023-01-18,2023-06-22,8,96,12.0,88.5,0,1,1,433.64,2835.0,3268.64,54.205,354.375,216.82,0.375,65.046,0.02400756966645705,0.5,0.5,4.5,1354.69772458645,3.0,4.0,8,155,2023-06-22,0.25,2709.395449172897,0,0.0,1.0,Young Aged,3268.64,1634.32,408.58,0.8611111111111112,0.25,0.25,0.225,0.2,0.5,8.13075,0.02400756966645705,2,0.25,154.0,12.0,0.0,0.0,1,1,0.5,0,4.0,,2709.3954491729,338.674431146612,4.5,0.5,3.0,0 days 00:01:28.500000,1,0,1,2,0.0,65.046,0.5,2709.3954491729,1.0,0,1407.331111111111,0.18699846174714654
538331,41.0,F,0,1,portland,usa,PDX,5,8,2023-01-18,2023-07-16,8,165,20.625,152.75,0,4,4,1830.41,6770.0,8600.41,228.80125,846.25,366.082,0.125,0.0,0.0,1.0,1.0,4.6,1851.940648398678,5.25,7.25,8,179,2023-07-16,0.625,9259.70324199339,3,0.75,1.0,Middle Aged,8600.41,1720.082,1075.05125,0.9944444444444445,0.125,0.0,,0.05,0.125,0.0,0.0,5,0.625,179.0,20.625,0.6,0.0,4,4,1.0,3,7.25,,9259.70324199339,1157.46290524917,4.6,1.0,5.0,0 days 00:02:32.750000,0,0,0,1,0.0,0.0,0.0,2314.9258104983473,1.0,0,1710.5259888888888,0.0
538349,57.0,F,1,0,birmingham,usa,BHM,5,8,2023-01-18,2023-06-22,8,175,21.875,163.5,0,4,4,1216.09,2215.0,3431.09,152.01125,276.875,243.218,0.125,69.3,0.0,0.8,0.8,4.8,1406.299609864326,4.5,8.0,8,155,2023-06-22,0.625,7031.498049321634,2,0.5,1.0,Middle Aged,3431.09,686.218,428.88625,0.8611111111111112,0.125,0.0,,0.1,0.125,0.0,0.0,5,0.625,154.0,21.875,0.4,0.0,4,4,0.8,2,8.0,,7031.49804932163,878.937256165204,4.8,0.8,4.0,0 days 00:02:43.500000,0,1,0,0,69.3,0.0,0.2,1757.8745123304075,1.0,0,590.9099444444445,0.0
538350,37.0,F,0,1,lincoln,usa,LNK,2,8,2023-01-18,2023-06-20,8,310,38.75,1071.0,1,1,1,721.34,1640.0,2361.34,90.1675,205.0,360.67,0.5,0.0,0.0,1.5,1.5,5.5,1927.863214369565,4.666666666666667,4.0,8,153,2023-06-20,0.375,3855.7264287391345,0,0.0,1.0,Middle Aged,2361.34,1180.67,295.1675,0.85,0.125,0.5,0.13333333333333333,,0.625,0.0,0.0,2,0.25,152.0,38.75,0.0,0.5,2,2,1.5,0,4.0,0.0,3855.72642873913,481.965803592392,5.5,1.5,4.0,0 days 00:17:51,1,1,3,0,0.0,0.0,1.0,1927.863214369565,1.0,0,1003.5695,0.0
538388,46.0,M,1,0,san diego,usa,NZY,5,8,2023-01-18,2023-05-05,8,139,17.375,130.0,0,5,5,2371.96,1672.0,4043.96,296.495,209.0,474.392,0.25,3.85,0.0,1.0,1.0,3.0,2930.55841508316,4.0,7.6,8,107,2023-05-05,0.625,14652.792075415837,5,1.0,1.0,Middle Aged,4043.96,808.792,505.495,0.5944444444444444,0.125,0.125,0.05,0.05,0.25,0.0,0.0,5,0.625,106.0,17.375,1.0,0.0,5,5,1.0,5,7.6,,14652.7920754158,1831.59900942698,3.0,1.0,4.0,0 days 00:02:10,0,1,1,0,3.85,0.0,0.2,2930.55841508316,1.0,1,480.7819111111111,0.0
538413,60.0,F,1,1,new york,usa,JFK,1,9,2023-01-18,2023-07-17,9,306,34.0,789.8956136666667,1,0,0,1180.68,1124.0,2304.68,131.18666666666667,124.88888888888889,1180.68,0.2222222222222222,0.0,0.0,2.0,2.0,4.0,6703.41680931052,3.0,4.0,9,180,2023-07-17,0.2222222222222222,6703.416809310519,0,0.0,1.0,Middle Aged,2304.68,2304.68,256.0755555555556,1.0,0.2222222222222222,0.1111111111111111,,0.05,0.3333333333333333,0.0,0.0,1,0.1111111111111111,179.0,34.0,0.0,1.0,1,1,2.0,0,4.0,1.0,6703.41680931052,744.824089923391,4.0,2.0,3.0,0 days 00:13:09.895614,1,1,0,1,0.0,0.0,2.0,6703.41680931052,1.0,0,2304.68,0.0
538426,53.0,F,1,1,washington,usa,IAD,1,8,2023-01-18,2023-06-26,8,84,10.5,78.0,0,1,1,104.13,0.0,104.13,13.01625,0.0,104.13,0.25,0.0,0.0,1.0,1.0,0.0,571.336313112252,1.0,5.0,8,159,2023-06-26,0.125,571.3363131122518,0,0.0,1.0,Middle Aged,104.13,104.13,13.01625,0.8833333333333333,0.125,0.125,0.2,0.2,0.25,0.0,0.0,1,0.125,159.0,10.5,0.0,0.0,1,1,1.0,0,5.0,,571.336313112252,71.4170391390315,0.0,1.0,1.0,0 days 00:01:18,0,0,1,1,0.0,0.0,0.0,571.336313112252,1.0,0,91.9815,0.0
538432,49.0,F,1,0,fort worth,usa,FTW,4,8,2023-01-18,2023-06-18,8,125,15.625,117.625,0,4,4,1264.25,1880.0,3144.25,158.03125,235.0,316.0625,0.375,0.0,0.0,1.25,1.25,3.0,1574.45510323344,3.75,9.75,8,151,2023-06-18,0.5,6297.820412933761,3,0.75,1.0,Middle Aged,3144.25,786.0625,393.03125,0.8388888888888889,0.25,0.125,0.2,0.125,0.375,0.0,0.0,4,0.5,150.0,15.625,0.75,0.0,4,4,1.25,3,9.75,,6297.82041293376,787.22755161672,3.0,1.25,3.0,0 days 00:01:57.625000,0,0,1,2,0.0,0.0,0.0,1574.45510323344,1.0,0,659.4190972222223,0.0
538438,50.0,F,0,0,milwaukee,usa,MKE,3,8,2023-01-18,2023-07-08,8,219,27.375,205.25,0,3,3,646.31,531.0,1177.31,80.78875,66.375,215.43666666666667,0.25,20.09,0.005337770377732445,1.0,1.0,2.3333333333333335,1254.5812563618567,3.3333333333333335,7.333333333333333,8,171,2023-07-08,0.375,3763.743769085567,1,0.3333333333333333,1.0,Middle Aged,1177.31,392.43666666666667,147.16375,0.95,0.125,0.125,0.1,0.1,0.25,2.51125,0.005337770377732445,3,0.375,170.0,27.375,0.3333333333333333,0.0,3,3,1.0,1,7.333333333333333,,3763.74376908557,470.467971135696,2.3333333333333335,1.0,3.0,0 days 00:03:25.250000,1,0,0,1,0.0,20.09,0.3333333333333333,1254.5812563618567,1.0,0,372.81483333333335,0.04157667201066407
538441,42.0,F,1,0,montreal,canada,YHU,3,8,2023-01-18,2023-03-27,8,230,28.75,479.25414075,1,1,2,743.5,2654.0,3397.5,92.9375,331.75,247.83333333333334,0.5,0.0,0.0,2.3333333333333335,2.6666666666666665,3.3333333333333335,779.3241910247467,3.6666666666666665,5.666666666666667,8,68,2023-03-27,0.5,2337.9725730742357,4,1.3333333333333333,0.75,Middle Aged,3397.5,1132.5,424.6875,0.37777777777777777,0.375,0.375,0.125,0.1,0.75,0.0,0.0,3,0.375,67.0,28.75,1.3333333333333333,0.3333333333333333,2,3,2.3333333333333335,4,5.666666666666667,2.0,2337.97257307424,292.246571634279,3.3333333333333335,2.6666666666666665,3.0,0 days 00:07:59.254141,1,1,2,2,0.0,0.0,0.6666666666666666,1168.98628653712,0.6666666666666666,2,427.8333333333333,0.0
538454,57.0,F,1,0,baltimore,usa,BWI,3,9,2023-01-18,2023-05-21,9,112,12.444444444444445,94.0,0,2,2,198.2,840.0,1038.2,22.022222222222222,93.33333333333333,66.06666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,1.3333333333333333,2.6666666666666665,368.68943704054334,1.5,8.5,9,123,2023-05-21,0.3333333333333333,1106.0683111216272,0,0.0,1.0,Middle Aged,1038.2,346.06666666666666,115.35555555555555,0.6833333333333333,0.2222222222222222,0.2222222222222222,0.125,0.125,0.4444444444444444,0.0,0.0,3,0.3333333333333333,123.0,12.444444444444445,0.0,0.0,2,2,0.6666666666666666,0,8.5,,1106.06831112163,122.896479013514,2.6666666666666665,1.3333333333333333,1.0,0 days 00:01:34,1,0,1,2,0.0,0.0,0.3333333333333333,553.034155560815,1.0,0,236.4788888888889,0.0
538457,30.0,F,0,0,philadelphia,usa,PHL,3,8,2023-01-18,2023-06-03,8,152,19.0,140.375,0,3,3,864.99,1463.0,2327.99,108.12375,182.875,288.33,0.75,37.35,0.0,1.0,1.0,4.0,1548.1509321009933,6.0,7.0,8,136,2023-06-03,0.375,4644.452796302979,3,1.0,1.0,Young Aged,2327.99,775.9966666666667,290.99875,0.7555555555555555,0.5,0.375,0.13333333333333333,0.1,0.875,0.0,0.0,3,0.375,135.0,19.0,1.0,0.0,3,3,1.0,3,7.0,,4644.45279630298,580.556599537872,4.0,1.0,6.0,0 days 00:02:20.375000,0,2,3,2,37.35,0.0,0.6666666666666666,1548.1509321009933,1.0,1,586.3085925925926,0.0
538458,53.0,F,1,1,cincinnati,usa,LUK,4,8,2023-01-18,2023-07-09,8,106,13.25,97.75,0,4,3,2078.47,1638.0,3716.47,259.80875,204.75,519.6175,0.25,9.1095,0.0011747119096518126,1.25,1.0,2.75,1938.6668180413874,4.0,10.5,8,172,2023-07-09,0.5,7754.667272165546,1,0.25,1.3333333333333333,Middle Aged,3716.47,929.1175,464.55875,0.9555555555555556,0.0,0.25,0.075,,0.25,1.1386875,0.0011747119096518126,4,0.5,172.0,13.25,0.25,0.0,4,3,1.25,1,10.5,,7754.66727216555,969.333409020693,2.75,1.0,4.0,0 days 00:01:37.750000,1,0,1,0,0.0,9.1095,0.25,1938.6668180413874,1.3333333333333333,0,887.8233888888889,0.009150002401445076
538463,23.0,F,0,1,jacksonville,usa,JAX,0,8,2023-01-18,2023-06-26,8,127,15.875,117.625,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.25,0.0,,,,,,,,8,159,2023-06-26,0.0,0.0,0,,,Student,0.0,,0.0,0.8833333333333333,0.0,0.25,0.2,,0.25,0.0,,0,0.0,158.0,15.875,0.0,0.0,0,0,0.0,0,,,0.0,0.0,,,0.0,0 days 00:01:57.625000,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0,,
538489,36.0,F,0,1,omaha,usa,OFF,3,8,2023-01-18,2023-05-21,8,96,12.0,89.5,0,2,3,924.97,2638.0,3562.97,115.62125,329.75,308.3233333333333,0.375,13.6,0.0,1.0,1.3333333333333333,4.333333333333333,1160.4919092638966,4.0,6.5,8,123,2023-05-21,0.375,3481.4757277916924,3,1.5,0.6666666666666666,Middle Aged,3562.97,1187.6566666666668,445.37125,0.6833333333333333,0.25,0.25,0.075,0.1,0.5,0.0,0.0,3,0.375,122.0,12.0,1.0,0.0,2,3,1.0,3,6.5,,3481.47572779169,435.184465973962,4.333333333333333,1.3333333333333333,4.0,0 days 00:01:29.500000,0,1,2,1,13.6,0.0,0.3333333333333333,1740.737863895845,0.6666666666666666,1,811.5653888888888,0.0
538511,24.0,F,0,1,dallas,usa,DAL,0,8,2023-01-18,2023-07-07,8,104,13.0,96.5,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.125,0.0,,,,,,,,8,170,2023-07-07,0.0,0.0,0,,,Student,0.0,,0.0,0.9444444444444444,0.125,0.0,,0.05,0.125,0.0,,0,0.0,169.0,13.0,0.0,0.0,0,0,0.0,0,,,0.0,0.0,,,0.0,0 days 00:01:36.500000,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,,
538522,34.0,F,0,0,montreal,canada,YMX,4,8,2023-01-18,2023-06-05,8,173,21.625,162.25,0,4,4,977.9,3290.0,4267.9,122.2375,411.25,244.475,0.5,13.533,0.002689501967331214,1.25,1.25,4.0,1257.9466537283074,4.5,5.75,8,138,2023-06-05,0.5,5031.78661491323,2,0.5,1.0,Young Aged,4267.9,1066.975,533.4875,0.7666666666666667,0.0,0.5,0.175,,0.5,1.691625,0.002689501967331214,4,0.5,138.0,21.625,0.5,0.0,4,4,1.25,2,5.75,,5031.78661491323,628.973326864154,4.0,1.25,4.0,0 days 00:02:42.250000,1,0,3,0,0.0,27.066,0.25,1257.9466537283074,1.0,0,818.0141666666667,0.02094892309984838
538529,42.0,F,0,0,philadelphia,usa,PHL,3,8,2023-01-18,2023-06-22,8,188,23.5,174.875,0,3,3,749.84,1332.0,2081.84,93.73,166.5,249.94666666666666,0.375,104.274,0.02426963540410968,1.0,1.0,2.6666666666666665,1432.15995713369,3.0,8.666666666666666,8,155,2023-06-22,0.375,4296.479871401069,5,1.6666666666666667,1.0,Middle Aged,2081.84,693.9466666666667,260.23,0.8611111111111112,0.125,0.25,0.125,0.05,0.375,13.03425,0.02426963540410968,3,0.375,155.0,23.5,1.6666666666666667,0.0,3,3,1.0,5,8.666666666666666,,4296.47987140107,537.059983925134,2.6666666666666665,1.0,3.0,0 days 00:02:54.875000,1,0,1,1,0.0,104.274,0.3333333333333333,1432.15995713369,1.0,1,597.5651851851852,0.18903973000122323
538538,53.0,F,1,0,spokane,usa,SKA,3,8,2023-01-18,2023-05-01,8,104,13.0,96.75,0,3,3,2300.85,1338.0,3638.85,287.60625,167.25,766.95,0.25,166.3125,0.01886527999194697,1.3333333333333333,1.3333333333333333,3.0,2938.5993753426733,3.6666666666666665,7.666666666666667,8,103,2023-05-01,0.375,8815.79812602802,2,0.6666666666666666,1.0,Middle Aged,3638.85,1212.95,454.85625,0.5722222222222222,0.0,0.25,0.175,,0.25,20.7890625,0.01886527999194697,3,0.375,102.0,13.0,0.6666666666666666,0.0,3,3,1.3333333333333333,2,7.666666666666667,,8815.79812602802,1101.9747657535,3.0,1.3333333333333333,3.0,0 days 00:01:36.750000,1,0,1,0,0.0,166.3125,0.3333333333333333,2938.5993753426733,1.0,0,694.0769444444444,0.14694441744564649
538608,43.0,F,0,1,riverside,usa,RAL,4,8,2023-01-18,2023-07-03,8,120,15.0,112.875,0,4,4,1809.47,1430.0,3239.47,226.18375,178.75,452.3675,0.5,4.2465,0.0005166997255402469,1.25,1.25,2.75,2054.6265994045075,3.25,8.25,8,166,2023-07-03,0.5,8218.506397618032,3,0.75,1.0,Middle Aged,3239.47,809.8675,404.93375,0.9222222222222223,0.25,0.25,0.1,0.075,0.5,0.5308125,0.0005166997255402469,4,0.5,166.0,15.0,0.75,0.0,4,4,1.25,3,8.25,,8218.50639761803,1027.31329970225,2.75,1.25,3.0,0 days 00:01:52.875000,1,0,1,2,0.0,4.2465,0.25,2054.6265994045075,1.0,0,746.8778055555556,0.004024649525278588
538638,40.0,F,1,0,toronto,canada,YKZ,2,8,2023-01-18,2023-04-26,8,110,13.75,102.125,0,2,2,1398.17,1601.0,2999.17,174.77125,200.125,699.085,0.5,127.26,0.04508046122940735,2.0,2.0,2.5,1411.47624191769,3.0,7.0,8,98,2023-04-26,0.25,2822.9524838353796,1,0.5,1.0,Middle Aged,2999.17,1499.585,374.89625,0.5444444444444444,0.25,0.25,0.1,0.1,0.5,15.9075,0.04508046122940735,2,0.25,98.0,13.75,0.5,0.0,2,2,2.0,1,7.0,,2822.95248383538,352.869060479422,2.5,2.0,3.0,0 days 00:01:42.125000,1,0,1,2,0.0,381.78,0.5,1411.47624191769,1.0,0,816.4407222222222,0.3511382877096996
538641,38.0,M,1,0,toronto,canada,YYZ,3,9,2023-01-18,2023-07-19,9,380,42.22222222222222,1038.7890184444445,2,1,1,905.66,3627.0,4532.66,100.6288888888889,403.0,301.88666666666666,0.4444444444444444,104.4,0.0,1.6666666666666667,1.6666666666666667,5.0,1944.5982518387834,4.0,5.8,9,182,2023-07-19,0.5555555555555556,5833.794755516354,2,0.4,1.0,Middle Aged,4532.66,1510.8866666666668,503.62888888888887,1.011111111111111,0.3333333333333333,0.3333333333333333,0.05,0.1,0.6666666666666666,0.0,0.0,3,0.3333333333333333,181.0,42.22222222222222,0.6666666666666666,0.6666666666666666,3,3,1.6666666666666667,2,5.8,3.5,5833.79475551635,648.199417279595,5.0,1.6666666666666667,4.0,0 days 00:17:18.789018,2,3,1,0,104.4,0.0,1.6666666666666667,1944.5982518387834,1.0,0,1527.6742962962962,0.0
538666,34.0,M,1,0,new york,usa,LGA,3,8,2023-01-18,2023-03-22,8,439,54.875,1122.125,1,2,1,1357.1,1366.0,2723.1,169.6375,170.75,452.3666666666667,0.25,0.0,0.0,1.3333333333333333,1.0,2.0,2611.6105418699735,3.0,5.75,8,63,2023-03-22,0.5,7834.8316256099215,1,0.25,1.3333333333333333,Young Aged,2723.1,907.7,340.3875,0.35,0.25,0.125,,0.05,0.375,0.0,0.0,3,0.375,63.0,54.875,0.3333333333333333,0.3333333333333333,3,2,1.3333333333333333,1,5.75,3.0,7834.83162560992,979.35395320124,2.0,1.0,3.0,0 days 00:18:42.125000,1,2,0,0,0.0,0.0,1.0,2611.6105418699735,1.5,0,317.695,0.0
538677,59.0,F,1,0,knoxville,usa,TYS,1,8,2023-01-18,2023-07-18,8,52,6.5,48.75,0,1,1,171.12,96.0,267.12,21.39,12.0,171.12,0.375,0.0,0.0,1.0,1.0,1.0,1066.04176695715,1.0,9.0,8,181,2023-07-18,0.125,1066.041766957145,0,0.0,1.0,Middle Aged,267.12,267.12,33.39,1.0055555555555555,0.125,0.25,0.2,0.2,0.375,0.0,0.0,1,0.125,180.0,6.5,0.0,0.0,1,1,1.0,0,9.0,,1066.04176695715,133.255220869643,1.0,1.0,1.0,0 days 00:00:48.750000,0,0,2,1,0.0,0.0,0.0,1066.04176695715,1.0,0,268.604,0.0
538680,42.0,F,1,0,tulsa,usa,TUL,3,8,2023-01-18,2023-06-25,8,125,15.625,116.5,0,3,2,752.33,357.0,1109.33,94.04125,44.625,250.77666666666667,0.375,89.8775,0.020056834390334236,1.0,0.6666666666666666,1.0,1493.71361819214,2.3333333333333335,8.666666666666666,8,158,2023-06-25,0.375,4481.140854576415,3,1.0,1.5,Middle Aged,1109.33,369.77666666666664,138.66625,0.8777777777777778,0.25,0.125,0.25,0.05,0.375,11.2346875,0.020056834390334236,3,0.375,158.0,15.625,1.0,0.0,3,2,1.0,3,8.666666666666666,,4481.14085457642,560.142606822052,1.0,0.6666666666666666,2.0,0 days 00:01:56.500000,1,0,0,2,0.0,89.8775,0.3333333333333333,1493.71361819214,1.5,1,324.5817407407407,0.1562256084484069
538681,19.0,F,0,0,new york,usa,LGA,1,9,2023-01-18,2023-07-11,9,175,19.444444444444443,144.77777777777777,0,1,1,251.45,0.0,251.45,27.93888888888889,0.0,251.45,0.1111111111111111,0.0,0.0,4.0,4.0,0.0,341.81491512338,1.0,12.0,9,174,2023-07-11,0.1111111111111111,341.81491512337976,2,2.0,1.0,Student,251.45,251.45,27.93888888888889,0.9666666666666667,0.0,0.1111111111111111,0.05,,0.1111111111111111,0.0,0.0,1,0.1111111111111111,174.0,19.444444444444443,2.0,0.0,1,1,4.0,2,12.0,,341.81491512338,37.9794350137089,0.0,4.0,1.0,0 days 00:02:24.777778,0,0,1,0,0.0,0.0,0.0,341.81491512338,1.0,2,243.06833333333333,0.0
538691,53.0,F,1,0,montreal,canada,YMX,4,8,2023-01-18,2023-05-06,8,174,21.75,161.875,0,3,4,684.18,2745.0,3429.18,85.5225,343.125,171.045,0.25,0.0,0.0,0.75,1.25,4.5,932.3610460818725,5.666666666666667,6.666666666666667,8,108,2023-05-06,0.5,3729.4441843274853,2,0.6666666666666666,0.75,Middle Aged,3429.18,857.295,428.6475,0.6,0.0,0.25,0.15,,0.25,0.0,0.0,4,0.5,108.0,21.75,0.5,0.0,3,4,0.75,2,6.666666666666667,,3729.44418432748,466.180523040936,4.5,1.25,5.0,0 days 00:02:41.875000,0,0,2,0,0.0,0.0,0.0,1243.1480614424934,0.75,0,514.377,0.0
538696,26.0,F,0,1,shreveport,usa,BAD,2,8,2023-01-18,2023-06-07,8,78,9.75,72.75,0,0,2,0.0,290.0,290.0,0.0,36.25,0.0,0.375,8.0,,,1.0,2.0,0.0,,,8,140,2023-06-07,0.25,0.0,0,,0.0,Student,290.0,145.0,36.25,0.7777777777777778,0.25,0.375,0.21666666666666667,0.075,0.625,0.0,,2,0.25,139.0,9.75,0.0,0.0,0,2,0.0,0,,,0.0,0.0,2.0,1.0,0.0,0 days 00:01:12.750000,1,1,2,1,8.0,0.0,1.0,0.0,0.0,0,112.77777777777777,
538703,54.0,M,1,1,el paso,usa,BIF,3,8,2023-01-18,2023-07-16,8,105,13.125,98.125,0,3,2,3347.53,1329.0,4676.53,418.44125,166.125,1115.8433333333332,0.375,170.071,0.019978516819268596,2.3333333333333335,1.3333333333333333,1.0,2837.564662390627,1.3333333333333333,6.666666666666667,8,179,2023-07-16,0.375,8512.693987171877,2,0.6666666666666666,1.5,Middle Aged,4676.53,1558.8433333333332,584.56625,0.9944444444444445,0.125,0.25,0.125,0.05,0.375,21.258875,0.019978516819268596,3,0.375,178.0,13.125,0.6666666666666666,0.0,3,2,2.3333333333333335,2,6.666666666666667,,8512.69398717188,1064.08674839648,1.0,1.3333333333333333,1.0,0 days 00:01:38.125000,1,0,1,1,0.0,510.213,0.3333333333333333,2837.564662390627,1.5,0,1550.1830925925926,0.15561558146439655
538714,40.0,F,1,0,norfolk,usa,ORF,3,8,2023-01-18,2023-07-17,8,143,17.875,132.25,0,3,3,2306.66,1846.0,4152.66,288.3325,230.75,768.8866666666667,0.25,78.646,0.013072051503868344,2.0,2.0,3.0,2005.4490548461768,3.6666666666666665,12.0,8,180,2023-07-17,0.375,6016.347164538534,1,0.3333333333333333,1.0,Middle Aged,4152.66,1384.22,519.0825,1.0,0.0,0.25,0.15,,0.25,9.83075,0.013072051503868344,3,0.375,179.0,17.875,0.3333333333333333,0.0,3,3,2.0,1,12.0,,6016.34716453853,752.043395567317,3.0,2.0,3.0,0 days 00:02:12.250000,1,0,1,0,0.0,78.646,0.3333333333333333,2005.4490548461768,1.0,0,1384.22,0.10182011578282334
538780,48.0,F,1,1,los angeles,usa,LAX,3,9,2023-01-18,2023-06-16,9,163,18.11111111111111,134.33333333333334,0,3,3,1608.62,2652.0,4260.62,178.73555555555555,294.6666666666667,536.2066666666667,0.2222222222222222,0.0,0.0,1.0,1.0,6.0,3280.2379369217333,6.0,9.666666666666666,9,149,2023-06-16,0.3333333333333333,9840.713810765204,1,0.3333333333333333,1.0,Middle Aged,4260.62,1420.2066666666667,473.40222222222224,0.8277777777777777,0.1111111111111111,0.1111111111111111,0.3,0.1,0.2222222222222222,0.0,0.0,3,0.3333333333333333,149.0,18.11111111111111,0.3333333333333333,0.0,3,3,1.0,1,9.666666666666666,,9840.7138107652,1093.41264564058,6.0,1.0,6.0,0 days 00:02:14.333333,0,0,1,1,0.0,0.0,0.0,3280.2379369217333,1.0,0,1175.6155185185185,0.0
538788,28.0,F,0,0,st. louis,usa,STL,2,8,2023-01-18,2023-05-26,8,122,15.25,113.5,0,2,2,798.08,778.0,1576.08,99.76,97.25,399.04,0.25,32.4,0.0,1.0,1.0,2.0,2195.176167472065,3.5,5.0,8,128,2023-05-26,0.25,4390.3523349441275,2,1.0,1.0,Young Aged,1576.08,788.04,197.01,0.7111111111111111,0.25,0.0,,0.1,0.25,0.0,0.0,2,0.25,127.0,15.25,1.0,0.0,2,2,1.0,2,5.0,,4390.35233494413,548.794041868016,2.0,1.0,3.0,0 days 00:01:53.500000,0,1,0,1,32.4,0.0,0.5,2195.176167472065,1.0,1,560.384,0.0
538814,47.0,F,1,1,st. petersburg,usa,SPG,2,8,2023-01-18,2023-07-15,8,96,12.0,89.75,0,1,1,316.59,62.0,378.59,39.57375,7.75,158.295,0.625,37.859,0.018895381194869,0.5,0.5,1.0,837.74441154426,2.0,7.0,8,178,2023-07-15,0.25,1675.4888230885192,0,0.0,1.0,Middle Aged,378.59,189.295,47.32375,0.9888888888888889,0.25,0.5,0.0875,0.075,0.75,3.957375,0.018895381194869,2,0.25,177.0,12.0,0.0,0.0,1,1,0.5,0,7.0,,1675.48882308852,209.436102886065,1.0,0.5,2.0,0 days 00:01:29.750000,1,2,3,0,6.2,31.659,1.5,1675.48882308852,1.0,0,187.1917222222222,0.1471788801056059
538883,39.0,F,1,0,new york,usa,JFK,2,9,2023-01-18,2023-07-16,9,78,8.666666666666666,64.33333333333333,0,2,2,533.94,1212.0,1745.94,59.32666666666667,134.66666666666666,266.97,0.3333333333333333,0.0,0.0,1.0,1.0,5.0,1458.691528305585,6.0,6.0,9,179,2023-07-16,0.2222222222222222,2917.3830566111656,1,0.5,1.0,Middle Aged,1745.94,872.97,193.99333333333334,0.9944444444444445,0.1111111111111111,0.2222222222222222,0.05,0.2,0.3333333333333333,0.0,0.0,2,0.2222222222222222,179.0,8.666666666666666,0.5,0.0,2,2,1.0,1,6.0,,2917.38305661117,324.153672956796,5.0,1.0,6.0,0 days 00:01:04.333333,0,0,2,1,0.0,0.0,0.0,1458.691528305585,1.0,0,868.1201666666667,0.0
538915,41.0,F,1,0,indianapolis,usa,IND,4,8,2023-01-18,2023-05-31,8,142,17.75,130.75,0,4,3,1468.22,775.0,2243.22,183.5275,96.875,367.055,0.125,0.0,0.0,1.0,0.75,0.75,2007.6707407594574,2.5,10.0,8,133,2023-05-31,0.5,8030.682963037828,0,0.0,1.3333333333333333,Middle Aged,2243.22,560.805,280.4025,0.7388888888888889,0.125,0.0,,0.15,0.125,0.0,0.0,4,0.5,133.0,17.75,0.0,0.0,4,3,1.0,0,10.0,,8030.68296303783,1003.83537037973,0.75,0.75,2.0,0 days 00:02:10.750000,0,0,0,1,0.0,0.0,0.0,2007.6707407594574,1.3333333333333333,0,414.37258333333335,0.0
